sample_id,source_dataset,participant_id,label_lsm,label_group,label_status,split_external,video_internal_path,source_filename_stem,feature_status,feature_path,feature_error
mendeley_labeled611_P09_331be0f467f4fe0d,67htnzmwbb.1,P09,y,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_3_5_Derecha/Ciclo_3_5_Derecha_y.mp4,Ciclo_3_5_Derecha_y,pending,,
mendeley_labeled611_P09_e0c172a6d6e39bce,67htnzmwbb.1,P09,y,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_3_5_Izquierda/Ciclo_3_5_Izq_y.mp4,Ciclo_3_5_Izq_y,pending,,
mendeley_labeled611_P09_80623e608646cacc,67htnzmwbb.1,P09,y,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_4_5_Derecha/Ciclo_4_5_Derecha_y.mp4,Ciclo_4_5_Derecha_y,pending,,
mendeley_labeled611_P09_fae1e2e8f52b7d7c,67htnzmwbb.1,P09,y,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_4_5_Izquierda/Ciclo_4_5_Izq_y.mp4,Ciclo_4_5_Izq_y,pending,,
mendeley_labeled611_P09_6a0f14cabc852f9c,67htnzmwbb.1,P09,y,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_5_5_Derecha/Ciclo_5_5_Derecha_y.mp4,Ciclo_5_5_Derecha_y,pending,,
mendeley_labeled611_P09_874fdbf43b330024,67htnzmwbb.1,P09,y,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_5_5_Izquierda/Ciclo_5_5_Izq_y.mp4,Ciclo_5_5_Izq_y,pending,,
mendeley_labeled611_P09_538ce50251018779,67htnzmwbb.1,P09,z,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_1_5_Derecha/Ciclo_1_5_Derecha_z.mp4,Ciclo_1_5_Derecha_z,pending,,
mendeley_labeled611_P09_cedf221527d506c3,67htnzmwbb.1,P09,z,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_1_5_Izquierda/Ciclo_1_5_Izq_z.mp4,Ciclo_1_5_Izq_z,pending,,
mendeley_labeled611_P09_73df1c63371efcc6,67htnzmwbb.1,P09,z,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_2_5_Derecha/Ciclo_2_5_Derecha_z.mp4,Ciclo_2_5_Derecha_z,pending,,
mendeley_labeled611_P09_f394ffbdd02be85a,67htnzmwbb.1,P09,z,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_2_5_Izquierda/Ciclo_2_5_Izq_z.mp4,Ciclo_2_5_Izq_z,pending,,
mendeley_labeled611_P09_b6bf8af214ca7cc2,67htnzmwbb.1,P09,z,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_3_5_Derecha/Ciclo_3_5_Derecha_z.mp4,Ciclo_3_5_Derecha_z,pending,,
mendeley_labeled611_P09_d02a47abee631b11,67htnzmwbb.1,P09,z,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_3_5_Izquierda/Ciclo_3_5_Izq_z.mp4,Ciclo_3_5_Izq_z,pending,,
mendeley_labeled611_P09_c1d9edf655b2e637,67htnzmwbb.1,P09,z,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_4_5_Derecha/Ciclo_4_5_Derecha_z.mp4,Ciclo_4_5_Derecha_z,pending,,
mendeley_labeled611_P09_f9837f139891a36a,67htnzmwbb.1,P09,z,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_4_5_Izquierda/Ciclo_4_5_Izq_z.mp4,Ciclo_4_5_Izq_z,pending,,
mendeley_labeled611_P09_be37dc2ead59aa22,67htnzmwbb.1,P09,z,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_5_5_Derecha/Ciclo_5_5_Derecha_z.mp4,Ciclo_5_5_Derecha_z,pending,,
mendeley_labeled611_P09_94dc1f12a8756b4f,67htnzmwbb.1,P09,z,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_5_5_Izquierda/Ciclo_5_5_Izq_z.mp4,Ciclo_5_5_Izq_z,pending,,
mendeley_labeled611_P09_0e5ec417548e90e4,67htnzmwbb.1,P09,ñ,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_1_5_Izquierda/Ciclo_1_5_Izq_ñ.mp4,Ciclo_1_5_Izq_ñ,pending,,
mendeley_labeled611_P09_bf60104a70d83f19,67htnzmwbb.1,P09,ñ,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_5_5_Izquierda/Ciclo_5_5_Izq_ñ.mp4,Ciclo_5_5_Izq_ñ,pending,,
mendeley_labeled611_P09_39ba6dc5afa63c47,67htnzmwbb.1,P09,1,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_1_5_Derecha/Ciclo_1_5_Derecha_1.mp4,Ciclo_1_5_Derecha_1,pending,,
mendeley_labeled611_P09_9cb252b37244f7e2,67htnzmwbb.1,P09,1,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_1_5_Izquierda/Ciclo_1_5_Izq_1.mp4,Ciclo_1_5_Izq_1,pending,,
mendeley_labeled611_P09_259b842a3aa76e1d,67htnzmwbb.1,P09,1,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_2_5_Derecha/Ciclo_2_5_Derecha_1.mp4,Ciclo_2_5_Derecha_1,pending,,
mendeley_labeled611_P09_bab7ec88bba36e25,67htnzmwbb.1,P09,1,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_2_5_Izquierda/Ciclo_2_5_Izq_1.mp4,Ciclo_2_5_Izq_1,pending,,
mendeley_labeled611_P09_2984df4ae62f4fca,67htnzmwbb.1,P09,1,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_3_5_Derecha/Ciclo_3_5_Derecha_1.mp4,Ciclo_3_5_Derecha_1,pending,,
mendeley_labeled611_P09_be76abf13d190671,67htnzmwbb.1,P09,1,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_3_5_Izquierda/Ciclo_3_5_Izq_1.mp4,Ciclo_3_5_Izq_1,pending,,
mendeley_labeled611_P09_d87d5af8e8933e27,67htnzmwbb.1,P09,1,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_4_5_Derecha/Ciclo_4_5_Derecha_1.mp4,Ciclo_4_5_Derecha_1,pending,,
mendeley_labeled611_P09_08320243c1e39c04,67htnzmwbb.1,P09,1,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_4_5_Izquierda/Ciclo_4_5_Izq_1.mp4,Ciclo_4_5_Izq_1,pending,,
mendeley_labeled611_P09_b49e115b3653db0b,67htnzmwbb.1,P09,1,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_5_5_Derecha/Ciclo_5_5_Derecha_1.mp4,Ciclo_5_5_Derecha_1,pending,,
mendeley_labeled611_P09_a5b39b0282304cd9,67htnzmwbb.1,P09,1,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_5_5_Izquierda/Ciclo_5_5_Izq_1.mp4,Ciclo_5_5_Izq_1,pending,,
mendeley_labeled611_P09_bac1badad30d5b24,67htnzmwbb.1,P09,10,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_1_5_Derecha/Ciclo_1_5_Derecha_10.mp4,Ciclo_1_5_Derecha_10,pending,,
mendeley_labeled611_P09_7efd0e0a8b47dd52,67htnzmwbb.1,P09,10,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_1_5_Izquierda/Ciclo_1_5_Izq_10.mp4,Ciclo_1_5_Izq_10,pending,,
mendeley_labeled611_P09_7f9200f7147a7e10,67htnzmwbb.1,P09,10,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_2_5_Derecha/Ciclo_2_5_Derecha_10.mp4,Ciclo_2_5_Derecha_10,pending,,
mendeley_labeled611_P09_a06895c784e7ab9b,67htnzmwbb.1,P09,10,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_2_5_Izquierda/Ciclo_2_5_Izq_10.mp4,Ciclo_2_5_Izq_10,pending,,
mendeley_labeled611_P09_1b0a9eec67fc3322,67htnzmwbb.1,P09,10,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_3_5_Derecha/Ciclo_3_5_Derecha_10.mp4,Ciclo_3_5_Derecha_10,pending,,
mendeley_labeled611_P09_1cde76f09f6274be,67htnzmwbb.1,P09,10,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_3_5_Izquierda/Ciclo_3_5_Izq_10.mp4,Ciclo_3_5_Izq_10,pending,,
mendeley_labeled611_P09_0958358df7a3a453,67htnzmwbb.1,P09,10,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_4_5_Derecha/Ciclo_4_5_Derecha_10.mp4,Ciclo_4_5_Derecha_10,pending,,
mendeley_labeled611_P09_63cf82371b2d35e4,67htnzmwbb.1,P09,10,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_4_5_Izquierda/Ciclo_4_5_Izq_10.mp4,Ciclo_4_5_Izq_10,pending,,
mendeley_labeled611_P09_eb3d33b876a1c585,67htnzmwbb.1,P09,10,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_5_5_Derecha/Ciclo_5_5_Derecha_10.mp4,Ciclo_5_5_Derecha_10,pending,,
mendeley_labeled611_P09_58f697e870b67cce,67htnzmwbb.1,P09,10,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_5_5_Izquierda/Ciclo_5_5_Izq_10.mp4,Ciclo_5_5_Izq_10,pending,,
mendeley_labeled611_P09_d18250e8a58df6be,67htnzmwbb.1,P09,2,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_1_5_Derecha/Ciclo_1_5_Derecha_2.mp4,Ciclo_1_5_Derecha_2,pending,,
mendeley_labeled611_P09_a4e9a7d1a3c74c5a,67htnzmwbb.1,P09,2,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_1_5_Izquierda/Ciclo_1_5_Izq_2.mp4,Ciclo_1_5_Izq_2,pending,,
mendeley_labeled611_P09_a7358d7bc291d4fe,67htnzmwbb.1,P09,2,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_2_5_Derecha/Ciclo_2_5_Derecha_2.mp4,Ciclo_2_5_Derecha_2,pending,,
mendeley_labeled611_P09_fa04a9cdf548c3a5,67htnzmwbb.1,P09,2,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_2_5_Izquierda/Ciclo_2_5_Izq_2.mp4,Ciclo_2_5_Izq_2,pending,,
mendeley_labeled611_P09_33495fbb853739cb,67htnzmwbb.1,P09,2,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_3_5_Derecha/Ciclo_3_5_Derecha_2.mp4,Ciclo_3_5_Derecha_2,pending,,
mendeley_labeled611_P09_73cda4e662cd1907,67htnzmwbb.1,P09,2,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_3_5_Izquierda/Ciclo_3_5_Izq_2.mp4,Ciclo_3_5_Izq_2,pending,,
mendeley_labeled611_P09_1d64ea1421aadb56,67htnzmwbb.1,P09,2,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_4_5_Derecha/Ciclo_4_5_Derecha_2.mp4,Ciclo_4_5_Derecha_2,pending,,
mendeley_labeled611_P09_f672984c59a9c84c,67htnzmwbb.1,P09,2,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_4_5_Izquierda/Ciclo_4_5_Izq_2.mp4,Ciclo_4_5_Izq_2,pending,,
mendeley_labeled611_P09_e5b8d168ae727460,67htnzmwbb.1,P09,2,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_5_5_Derecha/Ciclo_5_5_Derecha_2.mp4,Ciclo_5_5_Derecha_2,pending,,
mendeley_labeled611_P09_1f3a48786210f507,67htnzmwbb.1,P09,2,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_5_5_Izquierda/Ciclo_5_5_Izq_2.mp4,Ciclo_5_5_Izq_2,pending,,
mendeley_labeled611_P09_a3c822a2b8637a00,67htnzmwbb.1,P09,3,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_1_5_Derecha/Ciclo_1_5_Derecha_3.mp4,Ciclo_1_5_Derecha_3,pending,,
mendeley_labeled611_P09_3bfa010961c7fbad,67htnzmwbb.1,P09,3,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_1_5_Izquierda/Ciclo_1_5_Izq_3.mp4,Ciclo_1_5_Izq_3,pending,,
mendeley_labeled611_P09_92bc9b7358ae134d,67htnzmwbb.1,P09,3,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_2_5_Derecha/Ciclo_2_5_Derecha_3.mp4,Ciclo_2_5_Derecha_3,pending,,
mendeley_labeled611_P09_7cd2951f7641e5a5,67htnzmwbb.1,P09,3,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_2_5_Izquierda/Ciclo_2_5_Izq_3.mp4,Ciclo_2_5_Izq_3,pending,,
mendeley_labeled611_P09_641f5e885d482780,67htnzmwbb.1,P09,3,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_3_5_Derecha/Ciclo_3_5_Derecha_3.mp4,Ciclo_3_5_Derecha_3,pending,,
mendeley_labeled611_P09_fbe9d389ea8fe0d8,67htnzmwbb.1,P09,3,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_3_5_Izquierda/Ciclo_3_5_Izq_3.mp4,Ciclo_3_5_Izq_3,pending,,
mendeley_labeled611_P09_bde2e2904ed02e90,67htnzmwbb.1,P09,3,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_4_5_Derecha/Ciclo_4_5_Derecha_3.mp4,Ciclo_4_5_Derecha_3,pending,,
mendeley_labeled611_P09_fac3abe741581a90,67htnzmwbb.1,P09,3,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_4_5_Izquierda/Ciclo_4_5_Izq_3.mp4,Ciclo_4_5_Izq_3,pending,,
mendeley_labeled611_P09_1dfe84f953bd9dcc,67htnzmwbb.1,P09,3,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_5_5_Derecha/Ciclo_5_5_Derecha_3.mp4,Ciclo_5_5_Derecha_3,pending,,
mendeley_labeled611_P09_a24935599e400e9b,67htnzmwbb.1,P09,3,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_5_5_Izquierda/Ciclo_5_5_Izq_3.mp4,Ciclo_5_5_Izq_3,pending,,
mendeley_labeled611_P09_2afe0b7d7b073ac8,67htnzmwbb.1,P09,4,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_1_5_Derecha/Ciclo_1_5_Derecha_4.mp4,Ciclo_1_5_Derecha_4,pending,,
mendeley_labeled611_P09_50341ef94190598f,67htnzmwbb.1,P09,4,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_1_5_Izquierda/Ciclo_1_5_Izq_4.mp4,Ciclo_1_5_Izq_4,pending,,
mendeley_labeled611_P09_fe1eff40b1d66dae,67htnzmwbb.1,P09,4,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_2_5_Derecha/Ciclo_2_5_Derecha_4.mp4,Ciclo_2_5_Derecha_4,pending,,
mendeley_labeled611_P09_e0882718d1eb06df,67htnzmwbb.1,P09,4,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_2_5_Izquierda/Ciclo_2_5_Izq_4.mp4,Ciclo_2_5_Izq_4,pending,,
mendeley_labeled611_P09_3810853055150bb6,67htnzmwbb.1,P09,4,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_3_5_Derecha/Ciclo_3_5_Derecha_4.mp4,Ciclo_3_5_Derecha_4,pending,,
mendeley_labeled611_P09_ec359970a4fa2c20,67htnzmwbb.1,P09,4,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_3_5_Izquierda/Ciclo_3_5_Izq_4.mp4,Ciclo_3_5_Izq_4,pending,,
mendeley_labeled611_P09_bea23eb298df81de,67htnzmwbb.1,P09,4,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_4_5_Derecha/Ciclo_4_5_Derecha_4.mp4,Ciclo_4_5_Derecha_4,pending,,
mendeley_labeled611_P09_1507daa036a9defd,67htnzmwbb.1,P09,4,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_4_5_Izquierda/Ciclo_4_5_Izq_4.mp4,Ciclo_4_5_Izq_4,pending,,
mendeley_labeled611_P09_f3ed5512fb282810,67htnzmwbb.1,P09,4,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_5_5_Derecha/Ciclo_5_5_Derecha_4.mp4,Ciclo_5_5_Derecha_4,pending,,
mendeley_labeled611_P09_54ff3e156bb9503b,67htnzmwbb.1,P09,4,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_5_5_Izquierda/Ciclo_5_5_Izq_4.mp4,Ciclo_5_5_Izq_4,pending,,
mendeley_labeled611_P09_3e904ca08c241d01,67htnzmwbb.1,P09,5,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_1_5_Derecha/Ciclo_1_5_Derecha_5.mp4,Ciclo_1_5_Derecha_5,pending,,
mendeley_labeled611_P09_8b316a644299c17d,67htnzmwbb.1,P09,5,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_1_5_Izquierda/Ciclo_1_5_Izq_5.mp4,Ciclo_1_5_Izq_5,pending,,
mendeley_labeled611_P09_432581c1dd2cf79a,67htnzmwbb.1,P09,5,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_2_5_Derecha/Ciclo_2_5_Derecha_5.mp4,Ciclo_2_5_Derecha_5,pending,,
mendeley_labeled611_P09_551c36df1e2a9b4b,67htnzmwbb.1,P09,5,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_2_5_Izquierda/Ciclo_2_5_Izq_5.mp4,Ciclo_2_5_Izq_5,pending,,
mendeley_labeled611_P09_5e3cda89df229f71,67htnzmwbb.1,P09,5,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_3_5_Derecha/Ciclo_3_5_Derecha_5.mp4,Ciclo_3_5_Derecha_5,pending,,
mendeley_labeled611_P09_de8e9100c2220169,67htnzmwbb.1,P09,5,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_3_5_Izquierda/Ciclo_3_5_Izq_5.mp4,Ciclo_3_5_Izq_5,pending,,
mendeley_labeled611_P09_7b451e223404a809,67htnzmwbb.1,P09,5,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_4_5_Derecha/Ciclo_4_5_Derecha_5.mp4,Ciclo_4_5_Derecha_5,pending,,
mendeley_labeled611_P09_931558e4c7bb5486,67htnzmwbb.1,P09,5,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_4_5_Izquierda/Ciclo_4_5_Izq_5.mp4,Ciclo_4_5_Izq_5,pending,,
mendeley_labeled611_P09_61db5fa97a688cb3,67htnzmwbb.1,P09,5,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_5_5_Derecha/Ciclo_5_5_Derecha_5.mp4,Ciclo_5_5_Derecha_5,pending,,
mendeley_labeled611_P09_bc32372bc55ac78b,67htnzmwbb.1,P09,5,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_5_5_Izquierda/Ciclo_5_5_Izq_5.mp4,Ciclo_5_5_Izq_5,pending,,
mendeley_labeled611_P09_683a799a1711e8e9,67htnzmwbb.1,P09,6,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_1_5_Derecha/Ciclo_1_5_Derecha_6.mp4,Ciclo_1_5_Derecha_6,pending,,
mendeley_labeled611_P09_7f96573e3e1e0d60,67htnzmwbb.1,P09,6,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_1_5_Izquierda/Ciclo_1_5_Izq_6.mp4,Ciclo_1_5_Izq_6,pending,,
mendeley_labeled611_P09_592a5f0196a423c8,67htnzmwbb.1,P09,6,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_2_5_Derecha/Ciclo_2_5_Derecha_6.mp4,Ciclo_2_5_Derecha_6,pending,,
mendeley_labeled611_P09_5836d963ebd23e64,67htnzmwbb.1,P09,6,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_2_5_Izquierda/Ciclo_2_5_Izq_6.mp4,Ciclo_2_5_Izq_6,pending,,
mendeley_labeled611_P09_6a43139562617bb1,67htnzmwbb.1,P09,6,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_3_5_Derecha/Ciclo_3_5_Derecha_6.mp4,Ciclo_3_5_Derecha_6,pending,,
mendeley_labeled611_P09_dfa7bb5642e24ae6,67htnzmwbb.1,P09,6,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_3_5_Izquierda/Ciclo_3_5_Izq_6.mp4,Ciclo_3_5_Izq_6,pending,,
mendeley_labeled611_P09_8bd15890614529e6,67htnzmwbb.1,P09,6,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_4_5_Derecha/Ciclo_4_5_Derecha_6.mp4,Ciclo_4_5_Derecha_6,pending,,
mendeley_labeled611_P09_15e6bb7b98063d61,67htnzmwbb.1,P09,6,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_4_5_Izquierda/Ciclo_4_5_Izq_6.mp4,Ciclo_4_5_Izq_6,pending,,
mendeley_labeled611_P09_65f908e198126848,67htnzmwbb.1,P09,6,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_5_5_Derecha/Ciclo_5_5_Derecha_6.mp4,Ciclo_5_5_Derecha_6,pending,,
mendeley_labeled611_P09_db1feb7b273b9fde,67htnzmwbb.1,P09,6,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_5_5_Izquierda/Ciclo_5_5_Izq_6.mp4,Ciclo_5_5_Izq_6,pending,,
mendeley_labeled611_P09_8e884162ca217a44,67htnzmwbb.1,P09,7,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_1_5_Derecha/Ciclo_1_5_Derecha_7.mp4,Ciclo_1_5_Derecha_7,pending,,
mendeley_labeled611_P09_e1fd97ea63c1e505,67htnzmwbb.1,P09,7,number,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #6 to #11/persona_9/Ciclo_1_5_Izquierda/Ciclo_1_5_Izq_7.mp4,Ciclo_1_5_Izq_7,pending,,
