sample_id,source_dataset,participant_id,label_lsm,label_group,label_status,split_external,video_internal_path,source_filename_stem,feature_status,feature_path,feature_error
mendeley_labeled15_P03_c489d0d827b3321e,5s4mt7xrd9.1,P03,f,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_3_5_Izquierda/Ciclo_3_5_Izquierda_f.mp4,Ciclo_3_5_Izquierda_f,pending,,
mendeley_labeled15_P03_0557c94aa34d979c,5s4mt7xrd9.1,P03,f,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_4_5_Derecha/Ciclo_4_5_Derecha_f.mp4,Ciclo_4_5_Derecha_f,pending,,
mendeley_labeled15_P03_98d3c65788c4b115,5s4mt7xrd9.1,P03,f,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_4_5_Izquierda/Ciclo_4_5_Izquierda_f.mp4,Ciclo_4_5_Izquierda_f,pending,,
mendeley_labeled15_P03_dd65c225e2802be9,5s4mt7xrd9.1,P03,f,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_5_5_Derecha/Ciclo_5_5_Derecha_f.mp4,Ciclo_5_5_Derecha_f,pending,,
mendeley_labeled15_P03_343488b6cdd3a63c,5s4mt7xrd9.1,P03,f,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_5_5_Izquierda/Ciclo_5_5_Izquierda_f.mp4,Ciclo_5_5_Izquierda_f,pending,,
mendeley_labeled15_P03_2037a4eedc6d2435,5s4mt7xrd9.1,P03,g,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_1_5_Derecha/Ciclo_1_5_Derecha_g.mp4,Ciclo_1_5_Derecha_g,pending,,
mendeley_labeled15_P03_8512295a0cca5255,5s4mt7xrd9.1,P03,g,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_1_5_Izquierda/Ciclo_1_5_Izquierda_g.mp4,Ciclo_1_5_Izquierda_g,pending,,
mendeley_labeled15_P03_f5f0518b00f9ff56,5s4mt7xrd9.1,P03,g,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_2_5_Derecha/Ciclo_2_5_Derecha_g.mp4,Ciclo_2_5_Derecha_g,pending,,
mendeley_labeled15_P03_02d43bd35ede4bff,5s4mt7xrd9.1,P03,g,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_2_5_Izquierda/Ciclo_2_5_Izquierda_g.mp4,Ciclo_2_5_Izquierda_g,pending,,
mendeley_labeled15_P03_8ff7f70a01efc57f,5s4mt7xrd9.1,P03,g,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_3_5_Derecha/Ciclo_3_5_Derecha_g.mp4,Ciclo_3_5_Derecha_g,pending,,
mendeley_labeled15_P03_5998f74cd5ed6612,5s4mt7xrd9.1,P03,g,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_3_5_Izquierda/Ciclo_3_5_Izquierda_g.mp4,Ciclo_3_5_Izquierda_g,pending,,
mendeley_labeled15_P03_d54b18b4441401d8,5s4mt7xrd9.1,P03,g,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_4_5_Derecha/Ciclo_4_5_Derecha_g.mp4,Ciclo_4_5_Derecha_g,pending,,
mendeley_labeled15_P03_5c680688b5788c73,5s4mt7xrd9.1,P03,g,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_4_5_Izquierda/Ciclo_4_5_Izquierda_g.mp4,Ciclo_4_5_Izquierda_g,pending,,
mendeley_labeled15_P03_b074ef3766c0a592,5s4mt7xrd9.1,P03,g,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_5_5_Derecha/Ciclo_5_5_Derecha_g.mp4,Ciclo_5_5_Derecha_g,pending,,
mendeley_labeled15_P03_8487ec27cece9d79,5s4mt7xrd9.1,P03,g,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_5_5_Izquierda/Ciclo_5_5_Izquierda_g.mp4,Ciclo_5_5_Izquierda_g,pending,,
mendeley_labeled15_P03_64852726c1b9021a,5s4mt7xrd9.1,P03,h,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_1_5_Derecha/Ciclo_1_5_Derecha_h.mp4,Ciclo_1_5_Derecha_h,pending,,
mendeley_labeled15_P03_bdb9791f9c245e7b,5s4mt7xrd9.1,P03,h,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_1_5_Izquierda/Ciclo_1_5_Izquierda_h.mp4,Ciclo_1_5_Izquierda_h,pending,,
mendeley_labeled15_P03_a20d827fa78c7816,5s4mt7xrd9.1,P03,h,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_2_5_Derecha/Ciclo_2_5_Derecha_h.mp4,Ciclo_2_5_Derecha_h,pending,,
mendeley_labeled15_P03_cbfd36c16f5333a6,5s4mt7xrd9.1,P03,h,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_2_5_Izquierda/Ciclo_2_5_Izquierda_h.mp4,Ciclo_2_5_Izquierda_h,pending,,
mendeley_labeled15_P03_e37445d127c3ff01,5s4mt7xrd9.1,P03,h,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_3_5_Derecha/Ciclo_3_5_Derecha_h.mp4,Ciclo_3_5_Derecha_h,pending,,
mendeley_labeled15_P03_b32a61422da5ae0b,5s4mt7xrd9.1,P03,h,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_3_5_Izquierda/Ciclo_3_5_Izquierda_h.mp4,Ciclo_3_5_Izquierda_h,pending,,
mendeley_labeled15_P03_653da9a91a0a01dd,5s4mt7xrd9.1,P03,h,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_4_5_Derecha/Ciclo_4_5_Derecha_h.mp4,Ciclo_4_5_Derecha_h,pending,,
mendeley_labeled15_P03_4b8315556e605ec6,5s4mt7xrd9.1,P03,h,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_4_5_Izquierda/Ciclo_4_5_Izquierda_h.mp4,Ciclo_4_5_Izquierda_h,pending,,
mendeley_labeled15_P03_686c45a16c3c4c55,5s4mt7xrd9.1,P03,h,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_5_5_Derecha/Ciclo_5_5_Derecha_h.mp4,Ciclo_5_5_Derecha_h,pending,,
mendeley_labeled15_P03_d996e12281aa3f03,5s4mt7xrd9.1,P03,h,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_5_5_Izquierda/Ciclo_5_5_Izquierda_h.mp4,Ciclo_5_5_Izquierda_h,pending,,
mendeley_labeled15_P03_36701b07f5559be7,5s4mt7xrd9.1,P03,i,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_1_5_Derecha/Ciclo_1_5_Derecha_i.mp4,Ciclo_1_5_Derecha_i,pending,,
mendeley_labeled15_P03_6648aa10d227c9c1,5s4mt7xrd9.1,P03,i,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_1_5_Izquierda/Ciclo_1_5_Izquierda_i.mp4,Ciclo_1_5_Izquierda_i,pending,,
mendeley_labeled15_P03_49adb25d1dba5114,5s4mt7xrd9.1,P03,i,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_2_5_Derecha/Ciclo_2_5_Derecha_i.mp4,Ciclo_2_5_Derecha_i,pending,,
mendeley_labeled15_P03_d40b3ee8ae0e783e,5s4mt7xrd9.1,P03,i,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_2_5_Izquierda/Ciclo_2_5_Izquierda_i.mp4,Ciclo_2_5_Izquierda_i,pending,,
mendeley_labeled15_P03_8697d680c5ad196f,5s4mt7xrd9.1,P03,i,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_3_5_Derecha/Ciclo_3_5_Derecha_i.mp4,Ciclo_3_5_Derecha_i,pending,,
mendeley_labeled15_P03_e5348a0a26b34bb3,5s4mt7xrd9.1,P03,i,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_3_5_Izquierda/Ciclo_3_5_Izquierda_i.mp4,Ciclo_3_5_Izquierda_i,pending,,
mendeley_labeled15_P03_d70ef5c21f4358af,5s4mt7xrd9.1,P03,i,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_4_5_Derecha/Ciclo_4_5_Derecha_i.mp4,Ciclo_4_5_Derecha_i,pending,,
mendeley_labeled15_P03_e7641b72741b66a8,5s4mt7xrd9.1,P03,i,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_4_5_Izquierda/Ciclo_4_5_Izquierda_i.mp4,Ciclo_4_5_Izquierda_i,pending,,
mendeley_labeled15_P03_0d35d7c6801ee9e5,5s4mt7xrd9.1,P03,i,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_5_5_Derecha/Ciclo_5_5_Derecha_i.mp4,Ciclo_5_5_Derecha_i,pending,,
mendeley_labeled15_P03_b431b3c3498f2a88,5s4mt7xrd9.1,P03,i,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_5_5_Izquierda/Ciclo_5_5_Izquierda_i.mp4,Ciclo_5_5_Izquierda_i,pending,,
mendeley_labeled15_P03_b260f830e1dfb18a,5s4mt7xrd9.1,P03,j,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_1_5_Derecha/Ciclo_1_5_Derecha_j.mp4,Ciclo_1_5_Derecha_j,pending,,
mendeley_labeled15_P03_2a29831d43f26744,5s4mt7xrd9.1,P03,j,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_1_5_Izquierda/Ciclo_1_5_Izquierda_j.mp4,Ciclo_1_5_Izquierda_j,pending,,
mendeley_labeled15_P03_aeaf877c49e9861d,5s4mt7xrd9.1,P03,j,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_2_5_Derecha/Ciclo_2_5_Derecha_j.mp4,Ciclo_2_5_Derecha_j,pending,,
mendeley_labeled15_P03_56d164db747be210,5s4mt7xrd9.1,P03,j,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_2_5_Izquierda/Ciclo_2_5_Izquierda_j.mp4,Ciclo_2_5_Izquierda_j,pending,,
mendeley_labeled15_P03_b7c0ae5b6cdbfaa9,5s4mt7xrd9.1,P03,j,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_3_5_Derecha/Ciclo_3_5_Derecha_j.mp4,Ciclo_3_5_Derecha_j,pending,,
mendeley_labeled15_P03_80e7264a89ce091c,5s4mt7xrd9.1,P03,j,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_3_5_Izquierda/Ciclo_3_5_Izquierda_j.mp4,Ciclo_3_5_Izquierda_j,pending,,
mendeley_labeled15_P03_33d1f44be0ad5661,5s4mt7xrd9.1,P03,j,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_4_5_Derecha/Ciclo_4_5_Derecha_j.mp4,Ciclo_4_5_Derecha_j,pending,,
mendeley_labeled15_P03_c39ab4f393653101,5s4mt7xrd9.1,P03,j,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_4_5_Izquierda/Ciclo_4_5_Izquierda_j.mp4,Ciclo_4_5_Izquierda_j,pending,,
mendeley_labeled15_P03_58ae982926d18819,5s4mt7xrd9.1,P03,j,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_5_5_Derecha/Ciclo_5_5_Derecha_j.mp4,Ciclo_5_5_Derecha_j,pending,,
mendeley_labeled15_P03_91b899f322416835,5s4mt7xrd9.1,P03,j,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_5_5_Izquierda/Ciclo_5_5_Izquierda_j.mp4,Ciclo_5_5_Izquierda_j,pending,,
mendeley_labeled15_P03_0b5cd9bf498a841f,5s4mt7xrd9.1,P03,k,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_1_5_Derecha/Ciclo_1_5_Derecha_k.mp4,Ciclo_1_5_Derecha_k,pending,,
mendeley_labeled15_P03_ff4450d8cfa77ab5,5s4mt7xrd9.1,P03,k,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_1_5_Izquierda/Ciclo_1_5_Izquierda_k.mp4,Ciclo_1_5_Izquierda_k,pending,,
mendeley_labeled15_P03_46fb91cb1e99cfcc,5s4mt7xrd9.1,P03,k,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_2_5_Derecha/Ciclo_2_5_Derecha_k.mp4,Ciclo_2_5_Derecha_k,pending,,
mendeley_labeled15_P03_7e13f190fe56c681,5s4mt7xrd9.1,P03,k,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_2_5_Izquierda/Ciclo_2_5_Izquierda_k.mp4,Ciclo_2_5_Izquierda_k,pending,,
mendeley_labeled15_P03_3c1f6159b7b15aee,5s4mt7xrd9.1,P03,k,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_3_5_Derecha/Ciclo_3_5_Derecha_k.mp4,Ciclo_3_5_Derecha_k,pending,,
mendeley_labeled15_P03_3b180a20830ecd43,5s4mt7xrd9.1,P03,k,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_3_5_Izquierda/Ciclo_3_5_Izquierda_k.mp4,Ciclo_3_5_Izquierda_k,pending,,
mendeley_labeled15_P03_25923d0453115f22,5s4mt7xrd9.1,P03,k,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_4_5_Derecha/Ciclo_4_5_Derecha_k.mp4,Ciclo_4_5_Derecha_k,pending,,
mendeley_labeled15_P03_5c8d6cb7a8dbb92d,5s4mt7xrd9.1,P03,k,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_4_5_Izquierda/Ciclo_4_5_Izquierda_k.mp4,Ciclo_4_5_Izquierda_k,pending,,
mendeley_labeled15_P03_eba0d74c3a3f1607,5s4mt7xrd9.1,P03,k,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_5_5_Derecha/Ciclo_5_5_Derecha_k.mp4,Ciclo_5_5_Derecha_k,pending,,
mendeley_labeled15_P03_79be60139ed73c44,5s4mt7xrd9.1,P03,k,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_5_5_Izquierda/Ciclo_5_5_Izquierda_k.mp4,Ciclo_5_5_Izquierda_k,pending,,
mendeley_labeled15_P03_2a9dadaf674b7939,5s4mt7xrd9.1,P03,l,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_1_5_Derecha/Ciclo_1_5_Derecha_l.mp4,Ciclo_1_5_Derecha_l,pending,,
mendeley_labeled15_P03_3991f7b0c58e129f,5s4mt7xrd9.1,P03,l,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_1_5_Izquierda/Ciclo_1_5_Izquierda_l.mp4,Ciclo_1_5_Izquierda_l,pending,,
mendeley_labeled15_P03_7363ec7046ba5aaf,5s4mt7xrd9.1,P03,l,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_2_5_Derecha/Ciclo_2_5_Derecha_l.mp4,Ciclo_2_5_Derecha_l,pending,,
mendeley_labeled15_P03_c3259606ac07177f,5s4mt7xrd9.1,P03,l,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_2_5_Izquierda/Ciclo_2_5_Izquierda_l.mp4,Ciclo_2_5_Izquierda_l,pending,,
mendeley_labeled15_P03_775d7c58141df32d,5s4mt7xrd9.1,P03,l,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_3_5_Derecha/Ciclo_3_5_Derecha_l.mp4,Ciclo_3_5_Derecha_l,pending,,
mendeley_labeled15_P03_12778898763fdb80,5s4mt7xrd9.1,P03,l,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_3_5_Izquierda/Ciclo_3_5_Izquierda_l.mp4,Ciclo_3_5_Izquierda_l,pending,,
mendeley_labeled15_P03_ffdf027f5fa3fe67,5s4mt7xrd9.1,P03,l,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_4_5_Derecha/Ciclo_4_5_Derecha_l.mp4,Ciclo_4_5_Derecha_l,pending,,
mendeley_labeled15_P03_9debbc3d79dac096,5s4mt7xrd9.1,P03,l,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_4_5_Izquierda/Ciclo_4_5_Izquierda_l.mp4,Ciclo_4_5_Izquierda_l,pending,,
mendeley_labeled15_P03_07b00f60c27a5d6b,5s4mt7xrd9.1,P03,l,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_5_5_Derecha/Ciclo_5_5_Derecha_l.mp4,Ciclo_5_5_Derecha_l,pending,,
mendeley_labeled15_P03_c3dadec64411c57d,5s4mt7xrd9.1,P03,l,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_5_5_Izquierda/Ciclo_5_5_Izquierda_l.mp4,Ciclo_5_5_Izquierda_l,pending,,
mendeley_labeled15_P03_4ab865f2153106ce,5s4mt7xrd9.1,P03,ll,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_1_5_Derecha/Ciclo_1_5_Derecha_ll.mp4,Ciclo_1_5_Derecha_ll,pending,,
mendeley_labeled15_P03_3fc3ce1d7dbbf14d,5s4mt7xrd9.1,P03,ll,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_1_5_Izquierda/Ciclo_1_5_Izquierda_ll.mp4,Ciclo_1_5_Izquierda_ll,pending,,
mendeley_labeled15_P03_e07e234e360cae6f,5s4mt7xrd9.1,P03,ll,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_2_5_Derecha/Ciclo_2_5_Derecha_ll.mp4,Ciclo_2_5_Derecha_ll,pending,,
mendeley_labeled15_P03_b432b3de16e4552f,5s4mt7xrd9.1,P03,ll,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_2_5_Izquierda/Ciclo_2_5_Izquierda_ll.mp4,Ciclo_2_5_Izquierda_ll,pending,,
mendeley_labeled15_P03_d16f7825564bf819,5s4mt7xrd9.1,P03,ll,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_3_5_Derecha/Ciclo_3_5_Derecha_ll.mp4,Ciclo_3_5_Derecha_ll,pending,,
mendeley_labeled15_P03_c889d0827df2b9c5,5s4mt7xrd9.1,P03,ll,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_3_5_Izquierda/Ciclo_3_5_Izquierda_ll.mp4,Ciclo_3_5_Izquierda_ll,pending,,
mendeley_labeled15_P03_e0430a7216808e24,5s4mt7xrd9.1,P03,ll,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_4_5_Derecha/Ciclo_4_5_Derecha_ll.mp4,Ciclo_4_5_Derecha_ll,pending,,
mendeley_labeled15_P03_604232a3c27c523f,5s4mt7xrd9.1,P03,ll,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_4_5_Izquierda/Ciclo_4_5_Izquierda_ll.mp4,Ciclo_4_5_Izquierda_ll,pending,,
mendeley_labeled15_P03_429e3563c0bff4a8,5s4mt7xrd9.1,P03,ll,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_5_5_Derecha/Ciclo_5_5_Derecha_ll.mp4,Ciclo_5_5_Derecha_ll,pending,,
mendeley_labeled15_P03_db76bd189f312257,5s4mt7xrd9.1,P03,ll,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_5_5_Izquierda/Ciclo_5_5_Izquierda_ll.mp4,Ciclo_5_5_Izquierda_ll,pending,,
mendeley_labeled15_P03_2a857e33d5815deb,5s4mt7xrd9.1,P03,m,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_1_5_Derecha/Ciclo_1_5_Derecha_m.mp4,Ciclo_1_5_Derecha_m,pending,,
mendeley_labeled15_P03_50d88129893f4ac9,5s4mt7xrd9.1,P03,m,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_1_5_Izquierda/Ciclo_1_5_Izquierda_m.mp4,Ciclo_1_5_Izquierda_m,pending,,
mendeley_labeled15_P03_11c95f03077a14ef,5s4mt7xrd9.1,P03,m,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_2_5_Derecha/Ciclo_2_5_Derecha_m.mp4,Ciclo_2_5_Derecha_m,pending,,
mendeley_labeled15_P03_f627a0ea1c427569,5s4mt7xrd9.1,P03,m,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_2_5_Izquierda/Ciclo_2_5_Izquierda_m.mp4,Ciclo_2_5_Izquierda_m,pending,,
mendeley_labeled15_P03_f6e089ebba45400e,5s4mt7xrd9.1,P03,m,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_3_5_Derecha/Ciclo_3_5_Derecha_m.mp4,Ciclo_3_5_Derecha_m,pending,,
mendeley_labeled15_P03_427ccc502d964234,5s4mt7xrd9.1,P03,m,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_3_5_Izquierda/Ciclo_3_5_Izquierda_m.mp4,Ciclo_3_5_Izquierda_m,pending,,
mendeley_labeled15_P03_26b3e6becaf3d1a8,5s4mt7xrd9.1,P03,m,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_4_5_Derecha/Ciclo_4_5_Derecha_m.mp4,Ciclo_4_5_Derecha_m,pending,,
mendeley_labeled15_P03_c2bbff7ceb1ff135,5s4mt7xrd9.1,P03,m,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_4_5_Izquierda/Ciclo_4_5_Izquierda_m.mp4,Ciclo_4_5_Izquierda_m,pending,,
mendeley_labeled15_P03_834b11d849ea94d0,5s4mt7xrd9.1,P03,m,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_5_5_Derecha/Ciclo_5_5_Derecha_m.mp4,Ciclo_5_5_Derecha_m,pending,,
mendeley_labeled15_P03_1859459a2d5a2f30,5s4mt7xrd9.1,P03,m,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_5_5_Izquierda/Ciclo_5_5_Izquierda_m.mp4,Ciclo_5_5_Izquierda_m,pending,,
mendeley_labeled15_P03_10933a6ed24e0c34,5s4mt7xrd9.1,P03,n,dactylology,accepted,train,Mexican Sign Languages Dactylology and Ten First Numbers - Labeled images and videos. From person #1 to #5/persona_3/Ciclo_1_5_Derecha/Ciclo_1_5_Derecha_n.mp4,Ciclo_1_5_Derecha_n,pending,,
