sample_id,label_lsm_static,performer_index_unverified,source_v1_relative_path,source_v1_sha256,canonical_relative_path,canonical_sha256,source_centroid_x,source_centroid_y,source_centroid_z,source_radius,content_duplicate_group_size,is_duplicate_content,is_quarantined_duplicate_copy,split,dataset_doi,license
l6,L,6,L\l6.txt,b66e433ef22e72c271608db72da1bb3976b1dc3115b6b2e6d28ccfb88e1a9fae,L\l6.npy,0650270340c289e246cb6ea7784b4546a704a5203844bc3afe60af79170960c2,-1.517962673213907e-09,4.385224902979605e-09,-1.0119750387786706e-09,0.9999994908518687,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
l7,L,7,L\l7.txt,5112d4f4c049f55d14fa51448357642379da8476d5f318c85e5e4c7630afeec5,L\l7.npy,999a50aad52f02faa097ba3686f74c863aa04ac8f2a78150b3f70e2ba0284471,-3.0903942774146157e-09,3.862992153273805e-09,6.695853713150296e-09,0.9999997429472146,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
l8,L,8,L\l8.txt,98d4834023967c41efe48c99e90abed8a6642c23b17ccf49d89979e3615e3049,L\l8.npy,85d4759f1457d9fc64a74a3b63c0d6dfe54ec2c32f27b2c4e28ada419396570e,8.306140687329908e-09,2.220116703944877e-16,7.1195490704668956e-09,1.0000001102347365,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
l9,L,9,L\l9.txt,5fe8604ff1e6aec10f619b2a6f9eddfc4dab7995c26409041b8775c19e03ba32,L\l9.npy,a7c263c7294fb1d8ec18bdb924f88034e8d1eb29ca5f65ee6dc5addef966a1a6,-1.0678060289440355e-09,5.339028097246341e-09,8.008542331289502e-10,0.9999997947955006,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
m1,M,1,M\m1.txt,d690aabb6474f28dd4c1374c34dcdbdd939234414023c94dc8f20f7826632993,M\m1.npy,7dbf4d8358bd3b8bbd16c0c5af015c8fef5e3bf5a3775434d900de800e118a57,-5.845104737642376e-09,-3.896736409274483e-09,9.74184096600286e-10,1.0000002176472422,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
m10,M,10,M\m10.txt,30823603412b579a33f4eddbe573b2fa95b041eea20d3e35f636073ead877306,M\m10.npy,eb0822e165f3a4a320fd9d6302546f7053f28c9499beb4bfe6910d5c9ef549b9,4.989308619593836e-09,7.127583816378444e-10,1.0691375631315461e-09,0.9999996323468808,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
m11,M,11,M\m11.txt,ed111325d235c4960e1f1c8f10eb90444ae5d56511bd22b2853459de62a1bdd1,M\m11.npy,8fd62f92814b6c56958ec26042300234fc776dc8653d6409df45b9f4558322ee,-3.875968986851435e-09,-7.751938053570076e-10,-1.0852713178886358e-08,0.9999997315841812,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
m12,M,12,M\m12.txt,a2e1315f6054cf202572b25b0dec8cdaf9ee0ba8fb3febb9206197d2b73076a0,M\m12.npy,88e965a517b76700a6c3ec3e90d5c25f4a46ad3f15e98956fc3b3dbaaa74ac47,7.962310435415841e-19,-6.236357818525687e-10,-3.11817896188333e-10,0.9999995597970949,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
m13,M,13,M\m13.txt,5370d64e4c273913007b5b7775c280ea6e25df4834847c9371b8bbb5aa553f5d,M\m13.npy,28b584cb2f817dcf986ed6c815c9c738f33c6c2c8b718f7d82411d1b49e379b7,9.359605911052284e-09,3.4482758651761164e-09,-6.403940886432458e-09,1.0000000032642986,2,True,True,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
m14,M,14,M\m14.txt,7a090a70668a6dae905f2f62dd183a0d01bab27d9f3a5f349d1ed014c3ae531d,M\m14.npy,61eada9e3956aab8f38612d8506d5a4a744620a7d71fd17d0eef2092c5d19e11,-0.07636881555574943,-0.01731032860731356,0.7621866141805894,0.08016899503721847,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
m15,M,15,M\m15.txt,5e5a964d7e19aeff1c065c2bdbcc09f3a9396c28a3967dc8c9ac4451dff515bd,M\m15.npy,fd64ae0b1250db5eb0702a287fa73511ee396f570f399c4c54c3bd494ea70d9a,1.8270401954777378e-09,1.2180268050932124e-09,-6.090133985404726e-10,0.9999999913496248,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
m2,M,2,M\m2.txt,f56abb19de24b69fb4d8715e0aa0a889c440cca3421622e31e4666e65171f45d,M\m2.npy,5f02d967e363aec18f634873e9ef53d12705a121ddfe383477b1bba63bfc8262,5.91249509016315e-09,4.3358298572393055e-09,1.1824990146646544e-09,0.9999996295523331,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
m3,M,3,M\m3.txt,ba705c836b11c3ccb7a5d04354198b109d24b7e6de5adb03ae04f095f7ea56e9,M\m3.npy,6767b53ae499fb48835f920ff6fa73bfa00a475db2d3ac7bfa83969dc13fa770,-1.8047337274932255e-08,4.142011699372447e-09,5.917159752250144e-09,0.9999998661197306,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
m4,M,4,M\m4.txt,261abd9bddd2c9682eb598ed948ab7548ccc63e21183fa16328f92f6534636ed,M\m4.npy,0f3e3db742d69cd3bec3dd80821c8db4ee2ecbf4d38daf9014793bd358307678,-3.101736951529555e-09,-3.1017365231260333e-09,1.8610421865001124e-09,1.0000001334803308,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
m5,M,5,M\m5.txt,a5d334d7d789573c34719838217c986af7a87c36620d30b20d62451c3c0f3077,M\m5.npy,2bb0db9c4f9ae934cfc84f05662b9b1e43157898442bc49d2a1054755519ad49,-1.0724852069967085e-08,6.28698223916565e-09,-1.2830794940656857e-18,0.9999997552080455,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
m6,M,6,M\m6.txt,c49572afdfb8fe24b841736d71a568286ad828a1d8ad44a6e5088c540f18eb5b,M\m6.npy,c0a2eb5c29efe40d6a5dc8b102289acb0d76e2108518f6eb6813e2d6e068d4ef,4.068522499762412e-09,-6.423984912659388e-10,-3.854389754443168e-09,1.0000001912266,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
m7,M,7,M\m7.txt,8e2e780de14c417ed11cc0b3d3cbf845634bada85b38ee4ed29612ce7ea8d728,M\m7.npy,d56e00dfdd398884a29839dba4fc61839dcf991fa22f1819a24b2dffc854f7b8,-1.070663812616218e-08,9.635974303008351e-09,5.353319057858346e-09,0.9999999648836794,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
m8,M,8,M\m8.txt,5370d64e4c273913007b5b7775c280ea6e25df4834847c9371b8bbb5aa553f5d,M\m8.npy,28b584cb2f817dcf986ed6c815c9c738f33c6c2c8b718f7d82411d1b49e379b7,9.359605911052284e-09,3.4482758651761164e-09,-6.403940886432458e-09,1.0000000032642986,2,True,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
m9,M,9,M\m9.txt,b076120150e656b3534de7da504d83443ebbf7bd98ff36907b45dad880c05a55,M\m9.npy,8ffec2dc875169dbf6e9f1f0d347e65241af2e6d48511ec234d38c1a2b0f406a,-5.917159771144113e-09,-8.030431098241353e-09,-7.185122569369748e-09,0.9999994743641751,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
n1,N,1,N\n1.txt,77204a416206acdac69e152ccfb217868efae7d0ba4d606d504ab48fe419fa84,N\n1.npy,f7a470673233012535c8f03502157d5efb3e7aec2929a587d9a0fc331854cb41,7.709251093259393e-09,-4.955947172715273e-09,1.651982379131388e-09,0.9999998794869481,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
n10,N,10,N\n10.txt,ae9a1d7599b0b13295a1b4da99e4f28b01f7419033e9cf59cbe2497219aa2cd5,N\n10.npy,3e29022912c6784540909d22dc29b11f495090aed986836d5f59ad3479eabf46,0.05610586925775731,-0.15664653929953884,0.7150027988632885,0.08077384384147394,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
n11,N,11,N\n11.txt,0c8e3b1855a52893f2813a7b1406c8005892d0f3b991e3ee5bb0ac439adcc2a3,N\n11.npy,77be77065b8913af85fc2b497d8a21e54295bdc6ab9e13746e2aff26126a2219,2.304147468317975e-09,7.680491529190034e-10,3.072196624615825e-09,1.0000000247830796,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
n12,N,12,N\n12.txt,96c6470cb45b69099d204a496798aad6c671db965103ee0f4c0a34a8bbab8057,N\n12.npy,5cd43a6790f88e33643a9c3c9e5ba00a6fb83cc8ea40369479ba71ed9f5d4e58,-8.562691141081435e-09,-6.1162079478510345e-09,8.562691131975993e-09,1.0000004606783865,2,True,True,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
n13,N,13,N\n13.txt,93a268497711c70bf6a56064cd18a7dc00989aa8d9591d16d3fe5e87ac7f53c7,N\n13.npy,105a2afeca0cbd927ca6d0e327b931ae009ffcc94150a98635fe4c659513926b,2.1994134930754505e-09,1.4662756667440585e-09,-1.099706744406203e-09,1.0000000772188926,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
n14,N,14,N\n14.txt,c6a896890257f8d5c02bccd124f2a8949b0f41bcfa34693cf8aeedac826f6e35,N\n14.npy,db55faba8f02f15301a39dcd0532667c964ae495ea5c860e656ac4973ca31444,-8.336807005078174e-09,2.0842017459532923e-09,1.6673614019678165e-09,0.9999996851356375,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
n15,N,15,N\n15.txt,37106ea162c66f0a9731750f73c0b137e14d6ae5b4379e8b699a7d1e411852ff,N\n15.npy,2209b77108b580f4df0679f303e4a8d616a9cff1d2866ae87a090e035f88ced2,1.8767594558855413e-09,8.445417555283205e-09,8.445417579643535e-09,1.0000001320877947,2,True,True,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
n2,N,2,N\n2.txt,d4c1d04cae8ddee954d108f5182d9f66d503d1e709fd70b7b6acbc23461e85db,N\n2.npy,0f62c7295fd0b1bf51e9b90da0d008a01916415c01f812aab615908e1d023b70,-8.947006200928766e-09,-5.505849967427761e-09,4.1293874750861e-09,0.9999996299333208,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
n3,N,3,N\n3.txt,83f32004e8902c92418f635c1008359fc03d64c0ec4a010d34e7b5dbd75dc1a1,N\n3.npy,501c5a0fc24fff23116b56bedae0361d7a35176271d1bf1273327b8ac47035ca,-2.6675558406993067e-09,-3.000999989135819e-09,-3.3344449104873704e-10,0.9999998525189678,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
n4,N,4,N\n4.txt,8b62be0b3855d6adfaa00b9209f6cb679d6e53691df2c4b16b11204ffa104cf9,N\n4.npy,28a8a46b19e40b572b5595090d2688a8602e57c047610999b31ed8e3798f3b60,1.1741682980091313e-08,-2.0944324769836611e-16,7.827788673769571e-09,0.9999998431170511,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
n5,N,5,N\n5.txt,a3356b94f6551f6426908017afaddca99aa703018876c1acadae7449954910ab,N\n5.npy,1339c7dd1496e48b224d39eae4a8384ccaa68df03eed6dcafc4abfc31fe51cac,2.0527859077128333e-09,5.865106792545459e-10,2.6392962140272674e-09,1.000000428404612,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
n6,N,6,N\n6.txt,0962a98d59f2666b9ce09e8a8e5176b3037f420ace9690e31bdc40872b92258e,N\n6.npy,7e052ba28bc771a8e7aa2135c46a4f223d000bc956f7da158ad335a1e5347ef6,2.2522522047171776e-09,4.754754922814103e-09,2.752752762397742e-09,0.9999999538723029,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
n7,N,7,N\n7.txt,37106ea162c66f0a9731750f73c0b137e14d6ae5b4379e8b699a7d1e411852ff,N\n7.npy,2209b77108b580f4df0679f303e4a8d616a9cff1d2866ae87a090e035f88ced2,1.8767594558855413e-09,8.445417555283205e-09,8.445417579643535e-09,1.0000001320877947,2,True,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
n8,N,8,N\n8.txt,96c6470cb45b69099d204a496798aad6c671db965103ee0f4c0a34a8bbab8057,N\n8.npy,5cd43a6790f88e33643a9c3c9e5ba00a6fb83cc8ea40369479ba71ed9f5d4e58,-8.562691141081435e-09,-6.1162079478510345e-09,8.562691131975993e-09,1.0000004606783865,2,True,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
n9,N,9,N\n9.txt,ce8eea0ddce83a5f0e661f69a84b07ea1aca7f6873247a2ea75884066c0355f6,N\n9.npy,219ba818d8814cc5615247924e40f6d1a348c7a1f3476132aa143faeacc1b003,1.0235732016874688e-08,-1.2406955613148676e-09,-7.444168733310173e-09,1.0000004814307433,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
o1,O,1,O\o1.txt,613ef86a4cd27df603f344ed90bab072409e3b78841adc6425a7bd978f2d3dff,O\o1.npy,35082d4f31e33dc324518ea594521562e0cbf55f9bf4e2cdd1a8e68f73fa2ed9,-4.9504950487979e-09,2.2502250310610126e-09,2.7002700256500993e-09,0.9999998570578277,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
o10,O,10,O\o10.txt,db267dcebf5f46b303d5cc0689a85319aa8685b6639ef93b0cfa02557788dc82,O\o10.npy,ab454a3b3cf87b80a81b0cfdea7680a2772e47018d1c2ae07229fb33787716f3,-5.6428859737516175e-09,7.658202502753113e-09,-2.4183796946887188e-09,0.9999996142713389,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
o11,O,11,O\o11.txt,96f8d63f657111892283e37945190ba99b220887249ce41e8334112715b8c366,O\o11.npy,1bdd0cd968fa8da29e805141a7e3a85d8e56b65ad649c55bc150513fc70c0ab1,-6.0658577077114455e-09,1.4731369099877337e-08,7.798960130697898e-09,0.9999998461340698,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
o12,O,12,O\o12.txt,30108071a41f36c8c8d581592e00bf8919555b9563d72fd82c20314f9f6c36d1,O\o12.npy,841cc24d50db4db637eb4198c19d47a6ec124252acd3d5e003ef8ee27a911870,2.997858766404113e-09,4.282661100365497e-10,-2.5695931504346394e-09,0.9999995212227667,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
o13,O,13,O\o13.txt,3febe0182ec989aac4964c4ea93852d00fc2648b3eeb27eeb8b2dc811d08f5e2,O\o13.npy,c11627cbbbea0713fa7d1e372c3ef0bbce85c07dfd7e3c32f27792aedcbd4c79,0.06442635743239299,-0.11425367893352785,0.778949448816468,0.07602142870034503,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
o14,O,14,O\o14.txt,b065845402e3ea8834a46ced6f299b50221b659036eb909de875e9a91935ea16,O\o14.npy,184fbb5bff2e22cd2cd0f096777398d22a55791b22ae2a4463ba06cef0582190,5.0235478812491306e-09,-8.163265302644826e-09,-3.139717426232225e-09,0.999999655953248,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
o15,O,15,O\o15.txt,4c90a307483de2163ae37d3312c140351eb3ad346a31737298424b08e08f6eac,O\o15.npy,691d1d6779d0e2d21bd80a3a9f0ca707d1f37a855f67627a4802e7b7384d9188,0.08523531638156241,-0.15340870587264568,0.7811839048706231,0.08738540981119144,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
o2,O,2,O\o2.txt,b5b9702ca0a24d970fea5534b3d69078175a8b8d24f5f5961f8b32e8fafc46c3,O\o2.npy,118a3e2b2904c60322a8f80ddf9b5089fccf37adb5972a0415fd1d8cf16a469e,-7.199425831362502e-10,3.599711537968612e-10,4.6796256172754414e-09,1.0000004300256762,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
o3,O,3,O\o3.txt,7bfe962dda3c487a5b37aab1e814047ba5452988481ef157ab688913f8514589,O\o3.npy,ebfbdf322e59e2f49b6844b64d8c7ee565c373f0d67fbc92c309ed7fb0b6f8ae,1.920614664311523e-09,-6.402039352127578e-10,8.002560826184789e-09,1.000000529535714,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
o4,O,4,O\o4.txt,697270a8d6fd31a9208d5b7a1a913ef9fc33c1c1b8ba603a3d645e88f4ad36e2,O\o4.npy,9a414a85396ea079ed1d52354255aa840235bd4a9ea87b59952e39b04a6801d3,-7.796257797434098e-09,5.717255726941264e-09,1.0395010396048642e-09,0.9999998063984014,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
o5,O,5,O\o5.txt,af78e811cd6031e22b8717dca170ef2b4f8d12194c788833117de7f2a233b831,O\o5.npy,3e6cf644f20400d9bb6b09bf9c0e6dd5608500b64c1eed3427d909836aeb28e4,2.0008003291930973e-09,-1.3205282117700853e-08,-4.001600652366378e-10,0.999999915294384,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
o6,O,6,O\o6.txt,3c363e7dfade3b1336d000569ad4511bbbcc8949ad1c9659af8b33b10be9a086,O\o6.npy,823c29773f254e03520555dc6808f2153458105d1df1b5309568b6da08e5d65a,-2.6702261490788914e-10,-5.073430750249816e-09,-1.3351134730820893e-09,0.9999998963903821,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
o7,O,7,O\o7.txt,4f8e44082966dad31c8b6e3f5c23454017f17f83f1cd0ea387c00540bc2998d3,O\o7.npy,6070b8da563005bee7e48914b864183721dcbc6eba5fa01ec4c10f145c21610a,-1.6688918522426916e-09,3.6715620910536483e-09,-6.675567350791522e-10,1.0000002059531479,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
o8,O,8,O\o8.txt,178e4d134303de8f1c60480249c443e312c1c2b4a4e12faa102fa93ddc50562a,O\o8.npy,9ab2585412ef0fed2409905081b9873ef3ff72a9c628d38b783356c90b0fbdaa,-1.6632016521818817e-09,9.147609192511929e-09,7.900207913914706e-09,0.9999999920816101,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
o9,O,9,O\o9.txt,11e07fdede0de0845eb5096e2aaa43c7be4b476adfee7399362697a51769ced3,O\o9.npy,fc58abc5a503fea5d3693dd94073a8ac0efd28eeb63f36bdec841430577760ea,-4.5724737995302194e-10,-9.144947363258611e-10,-3.6579789646193965e-09,0.9999996751599307,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
p1,P,1,P\p1.txt,066dce56d53e4ed5a7062d7644c57a142bb96d7ff2f1b0aaac472fadcd7f7b65,P\p1.npy,11ec9c3a598629bc1922b360d94841fca2712965b05e30c075ff613332e0aba0,-1.510574007688613e-09,-6.042296007946245e-09,-7.552870087785728e-10,0.9999994383330008,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
p10,P,10,P\p10.txt,b9117cc781af36da8423db29eefa54db199e0b95d65a9d5285ab2af02a5154f3,P\p10.npy,f3bffb823882b311450579b771efbca760acf4fb906164ca8808458553eee899,3.2189781992762686e-17,-6.0219627599531655e-09,-3.188097763910376e-09,1.0000002381599984,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
p11,P,11,P\p11.txt,3e8481049148b946d8757715ecb3e706e1e999f52644297a69c83c9bff417eaa,P\p11.npy,89a735251714cfcd279ad63a13db167211e1ac3004b73f1f9114ba8dde8913ec,-4.516371951172316e-09,-2.634550268697061e-09,6.7745577375358555e-09,1.000000171114106,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
p12,P,12,P\p12.txt,c43ac30efd104d3c2caebae8f01cfe010ffbb8fed70e94ca2bbb780af24db94e,P\p12.npy,ae73791bd0e1a1cfe1ed94e139b683159a58db71f91ffa4a38b1c70445734dde,-8.780817299689808e-09,-8.443093541395455e-09,-5.065856125829012e-09,0.9999997628267407,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
p13,P,13,P\p13.txt,ddfa045dc0e085525fb604e4ac8d2a1f32d1612011eea6f344e525f5d47556fc,P\p13.npy,785612bd32d2a74069bd0247089532c296b44e8e63633e76de30bc6e8b5bff46,0.04456125048890464,-0.12769133575051703,0.7788467987186243,0.09892929179706873,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
p14,P,14,P\p14.txt,06b8909857814cc61bc19de6e117fa217812df0d96a2cd17d07f7723963abb84,P\p14.npy,f6ae35769fd55253cb608b8c21d3e2580f3111fe8555a6618def28f8f1b469ef,-7.0965751189401985e-09,1.8512809024800146e-09,-5.553841408522352e-09,1.000000522030823,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
p15,P,15,P\p15.txt,be2a75a0fc0b25c6405961927d643fe4e473bfd104bfb126e471032126d38064,P\p15.npy,f483f3e50f7acb1e881537ec110e28a8f5aa6e0e4ec856fd339cc553eff6de55,-5.337603400523365e-09,8.006408060035335e-10,3.4694422289798305e-09,1.0000003162230457,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
p2,P,2,P\p2.txt,9ce0187e775a4c572cc55534dece773c6c26dd427a95ee7de9dd2bc389a9b7ad,P\p2.npy,3c916b3ba8629542d555b2ff6454297d33d440bd014305e2be8efe4e87ad8e7e,-1.5726179460805202e-08,-6.938020260371257e-09,4.6253469244899135e-09,1.0000003895231893,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
p3,P,3,P\p3.txt,408e296aa1d38ddc4f0fea1c93dcda7d8b1a17ca51ae4b2623806520c7ed10a3,P\p3.npy,e1b365b3ad2614a59be0c674beaf5828a7ade5c4fd3144f749eade37283a1921,-3.412969263604666e-09,-3.0716725128934176e-09,-1.7064846566165752e-09,0.999999963197065,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
p4,P,4,P\p4.txt,0f45efe469c03a4f7bcfca218fdd6fe63c226aa007744472f0ad523464f53099,P\p4.npy,861318cbf8373a99376afd68397189a173173e38e7bf75c23163af07ddacdcd9,-1.314924361209986e-09,2.6298487688799955e-09,6.574621963048678e-09,0.9999999085071244,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
p5,P,5,P\p5.txt,77c5bdd71f42879ece5dc1a4d0cbbce6744c15d0d27e488c980938936fb7a34c,P\p5.npy,f310826cb6f8a56d75110d36b8b9a7a617949f5f61b627963dfece57d2863c9d,-4.750593815927945e-09,1.4845605486874352e-09,-3.859857466432405e-09,1.000000243129303,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
p6,P,6,P\p6.txt,d0f17060012bb744f0fe39784c80600572a8be47e3671795a903bfeb5e27e4b8,P\p6.npy,eb1393c673edc3365bb32e1173d73d445da2a7373676c4717fe31dc46f67a576,7.475703545969853e-10,3.737851916127062e-09,-3.4886618512913836e-09,0.9999995852325849,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
p7,P,7,P\p7.txt,b3d3dd0620d6c6a70a88db7336e7bb91880002a6b10e5cd26c33a5c2285019c9,P\p7.npy,505d43b4fe5354d35af5877726d4c6fa6eaa64169c311f188ab6aaf48d1263d1,-1.9607843229793095e-09,3.267973955388714e-09,-4.248366090147754e-09,0.9999999930216005,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
p8,P,8,P\p8.txt,95aa20f26e566a84f019145bbe58e23cf5396e3f5fd6676b1667b0628d8a286f,P\p8.npy,d2aedb07b8e5e3674e4cda30706924699b8caf33e79254fe6f1d45c0c3e851bf,3.271537647868745e-09,-5.997818900268673e-09,-7.0883315155622445e-09,1.000000475814661,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
p9,P,9,P\p9.txt,24bcef674ba68a300979e743d28e91c6a958e3ba86327858a470aefedd4a710f,P\p9.npy,9f84a1b963ba292c5b64b17960980555a7781c77881235eec423fd02f8a517db,-2.2278806801458854e-09,-9.548058990100912e-09,7.001909616008063e-09,0.9999995957011101,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
r1,R,1,R\r1.txt,6230ffb139709756db3d6fa20d10048bf9a27f173c8cbcc8afdeaf15405f52fb,R\r1.npy,3f2faa08cd7c638db46f0da245627a20b648aaabf5d17d7ae65e2a379f792348,7.420091326758932e-09,-1.141552507436308e-09,1.141552510049161e-09,1.0000001918424508,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
r10,R,10,R\r10.txt,ae4bfac2a514c8868c5566a3cefdac3470c9df412782232c1ee669f0af8341a4,R\r10.npy,2ed7fe52c74038e82455c5795ca43e212bfed6485ab565efd187a985e124eaac,0.07511855414267596,-0.19930366766962562,0.7748741633259218,0.09825026713949399,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
r11,R,11,R\r11.txt,a662d45105c0d56fae2ef002f53f349d7af09af8cd272b1c0a9412596fbf027a,R\r11.npy,14cd42d5d9ae72517d82466e2d8607a157efacef22c1528fb9a9c8df2a840efe,-4.5180722631193924e-09,5.020080056636846e-09,-2.510040157273168e-09,1.0000000266081004,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
r12,R,12,R\r12.txt,4383661e206db3c4ecae46d0ad828ed42db26fde88537e882a0968eef3d36fe5,R\r12.npy,c2f5744d89e8dd22f022e645b8096d7607365144076abbe5939ad8037cc2ba1f,0.1669726426992129,-0.17453048160315016,0.7729726341984123,0.10519523893016229,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
r13,R,13,R\r13.txt,224025fce6506f5f1663052b3555c8239dc4e9ee5354bffb11bd9551127d5430,R\r13.npy,31fca137ce8b422e5fdbbba7187533743ea6e062d32c707cbacc77d0561ddabf,0.14532557367708646,-0.03909738488686756,0.7605466009861452,0.08790960534560867,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
r14,R,14,R\r14.txt,3c935ed13c23e547913af9c29a26368d6fc95aae25ac24ca920773a5953cef56,R\r14.npy,059803d5572aeebc48412367a85316ea6f3d6537043f8f9b892cbb2433e7a756,0.08858559999899077,-0.07855911461228217,0.769913317923033,0.11115671976622564,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
r15,R,15,R\r15.txt,a5a26a80ddb08db857cfaf8844d485109bad40bca93b7bffeac44dfc6c686e90,R\r15.npy,d315c8fdc74bba22184c665829be011607a7dd95667665199faefc19a28ac3ae,-1.2628780326089643e-08,9.970089522664568e-09,-3.3233628287711453e-10,1.0000003113063627,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
r2,R,2,R\r2.txt,a34f438c827773d45d742e513521d70e0a356096f3c18c7c3a935e7c52ee961c,R\r2.npy,a222f698c9ea383b19e9be413d2c6399e544964733b41d60b7fe203e7cc8a23a,5.141388173912806e-09,-1.3955196492736131e-08,6.243114212160003e-09,1.0000000491804595,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
r3,R,3,R\r3.txt,8c71ca9f0c1539f99d9b0d295abd3bebf09dae5e08b5b4b72e386599fe8d00aa,R\r3.npy,27032403b612890d947ab0c8a48a9d504c86df2bc48104ff60e65df99e670b7a,2.350176263961371e-09,3.9169604809945905e-10,-8.225616922401868e-09,0.9999994916028366,1,False,False,unassigned,10.17632/sjt79hnb2f.2,CC BY 4.0
